,ProductID,ProductWeight,Fat_Content,PackingVisibility,ProductCategory,MRP,Outlet-ID,Outlet_started_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
450,332,348,1,5737,0,2879,6,6,3.0,1,1,977
451,464,406,2,875,5,1238,8,2,3.0,0,1,1444
452,1225,198,2,7303,3,575,3,8,2.0,2,2,194
453,1090,384,1,5546,5,4715,7,5,1.61,1,1,852
454,1004,297,2,273,13,1286,1,1,1.0,2,1,1991
455,1311,322,0,6087,9,3811,6,6,3.0,1,1,2121
456,889,0,1,5548,4,5815,5,0,2.0,2,3,3472
457,200,404,2,6063,3,1512,8,2,3.0,0,1,1536
458,7,0,2,1349,14,218,5,0,2.0,2,3,1096
459,1290,349,1,3107,8,2860,1,1,1.0,2,1,1902
460,789,230,1,1809,6,165,1,1,1.0,2,1,278
461,154,360,1,5144,3,163,2,7,1.61,1,1,690
462,1227,328,1,1016,4,2345,8,2,3.0,0,1,1428
463,1516,79,1,2006,9,2141,2,7,1.61,1,1,1845
464,87,374,1,2936,4,3914,3,8,2.0,2,2,2826
465,710,47,1,4750,5,2423,6,6,3.0,1,1,1604
466,1488,333,1,202,9,3992,1,1,1.0,2,1,1524
467,439,299,1,3644,5,1374,2,7,1.61,1,1,1617
468,407,210,1,535,0,1264,7,5,1.61,1,1,1978
469,861,324,2,4993,5,4565,3,8,2.0,2,2,981
470,1333,320,1,5009,9,5555,7,5,1.61,1,1,2413
471,172,63,1,32,0,4326,7,5,1.61,1,1,1348
472,1012,0,1,0,6,4319,5,0,2.0,2,3,3447
473,923,351,2,352,13,2815,9,4,2.0,0,1,1381
474,987,321,1,1551,3,705,8,2,3.0,0,1,733
475,566,340,1,6773,5,1256,8,2,3.0,0,1,1018
476,1498,251,1,6546,9,1520,6,6,3.0,1,1,766
477,1059,365,1,3754,10,3647,0,3,1.61,2,0,147
478,632,71,2,0,0,3240,7,5,1.61,1,1,916
479,1430,396,1,635,9,4330,7,5,1.61,1,1,1706
480,807,289,2,255,13,4238,1,1,1.0,2,1,2145
481,112,263,0,4911,7,5351,6,6,3.0,1,1,2200
482,1090,384,1,0,5,4720,8,2,3.0,0,1,2352
483,236,415,1,6430,3,5768,0,3,1.61,2,0,491
484,836,398,1,4490,13,3972,6,6,3.0,1,1,2174
485,682,0,1,4349,0,1415,5,0,2.0,2,3,1652
486,952,367,1,6080,6,2360,7,5,1.61,1,1,826
487,1128,0,1,6881,4,980,4,0,3.0,0,0,40
488,466,305,1,2360,6,2830,8,2,3.0,0,1,1294
489,448,0,4,7729,5,127,4,0,3.0,0,0,6
490,1495,0,1,5913,8,3239,4,0,3.0,0,0,129
491,697,0,2,1840,1,5576,5,0,2.0,2,3,2429
492,1446,241,1,682,9,4661,2,7,1.61,1,1,2747
493,658,339,1,4008,13,5483,0,3,1.61,2,0,669
494,755,108,1,5498,6,2731,6,6,3.0,1,1,1172
495,1063,353,2,4425,13,4088,9,4,2.0,0,1,1786
496,1090,384,3,5536,5,4707,1,1,1.0,2,1,1792
497,863,0,2,6002,6,4721,5,0,2.0,2,3,3383
498,176,361,2,5952,5,1337,6,6,3.0,1,1,915
499,1329,393,1,0,9,2704,7,5,1.61,1,1,1097
500,1374,319,1,0,9,2359,2,7,1.61,1,1,1780
501,326,263,1,1518,5,4858,9,4,2.0,0,1,2870
502,201,305,1,7798,4,5886,0,3,1.61,2,0,499
503,262,361,2,4389,4,1030,2,7,1.61,1,1,1480
504,352,0,0,1557,5,1981,5,0,2.0,2,3,2108
505,555,281,1,0,0,323,3,8,2.0,2,2,391
506,1091,310,2,3002,6,4813,3,8,2.0,2,2,1698
507,1533,294,0,5578,8,2989,2,7,1.61,1,1,1307
508,1391,287,1,2726,11,1182,6,6,3.0,1,1,1582
509,132,0,1,5510,14,1610,4,0,3.0,0,0,63
510,803,409,1,7231,2,4583,0,3,1.61,2,0,705
511,567,292,1,1580,10,2720,7,5,1.61,1,1,1826
512,559,43,1,4414,5,5777,3,8,2.0,2,2,2791
513,853,383,1,7426,6,141,7,5,1.61,1,1,214
514,610,395,2,5306,0,501,1,1,1.0,2,1,667
515,115,385,1,596,7,1972,7,5,1.61,1,1,1168
516,1536,85,1,41,9,3640,7,5,1.61,1,1,3066
517,23,292,1,451,14,415,3,8,2.0,2,2,358
518,1252,0,2,5139,0,1740,5,0,2.0,2,3,2322
519,1362,0,1,4081,9,5270,5,0,2.0,2,3,3093
520,613,107,2,0,5,202,1,1,1.0,2,1,296
521,245,382,1,7865,4,3426,0,3,1.61,2,0,306
522,1297,266,1,1145,9,693,0,3,1.61,2,0,270
523,282,227,1,2319,6,174,1,1,1.0,2,1,662
524,1410,263,0,6709,9,2193,7,5,1.61,1,1,2421
525,1211,365,2,4217,6,5149,8,2,3.0,0,1,3116
526,1345,244,1,2095,8,2864,3,8,2.0,2,2,277
527,1304,0,1,7385,9,3536,4,0,3.0,0,0,314
528,240,391,2,6115,6,5185,2,7,1.61,1,1,3055
529,1010,177,1,4299,5,3442,7,5,1.61,1,1,1889
530,663,323,2,4231,5,1911,1,1,1.0,2,1,1540
531,1404,357,1,6319,11,4321,0,3,1.61,2,0,356
532,859,252,1,7801,3,507,0,3,1.61,2,0,63
533,245,382,1,7643,4,3471,9,4,2.0,0,1,2338
534,230,331,1,7057,5,3207,2,7,1.61,1,1,1992
535,568,367,1,0,6,3921,8,2,3.0,0,1,1630
536,157,113,1,2181,5,5074,6,6,3.0,1,1,1709
537,702,0,2,687,6,447,5,0,2.0,2,3,1696
538,693,367,1,1533,5,730,8,2,3.0,0,1,911
539,1380,355,1,624,11,3022,6,6,3.0,1,1,2013
540,178,398,1,5551,6,643,0,3,1.61,2,0,26
541,867,340,1,6879,0,1087,2,7,1.61,1,1,227
542,1047,0,2,5358,3,4680,5,0,2.0,2,3,3186
543,425,294,1,3187,5,2837,1,1,1.0,2,1,1171
544,50,347,1,3106,14,1038,6,6,3.0,1,1,1257
545,218,0,2,0,3,3549,4,0,3.0,0,0,310
546,486,252,2,3205,4,330,9,4,2.0,0,1,589
547,295,319,1,1923,5,5630,0,3,1.61,2,0,879
548,1473,380,1,806,8,1641,7,5,1.61,1,1,1638
549,1102,289,2,2304,6,3854,9,4,2.0,0,1,1814
550,983,315,2,5008,13,52,6,6,3.0,1,1,710
551,477,338,0,5580,3,2847,8,2,3.0,0,1,1368
552,1108,0,1,6903,4,3774,4,0,3.0,0,0,323
553,677,395,2,4393,10,3772,8,2,3.0,0,1,1134
554,941,399,1,370,6,4515,2,7,1.61,1,1,2979
555,515,297,2,3514,3,1089,2,7,1.61,1,1,1408
556,1462,0,1,6295,11,2039,5,0,2.0,2,3,1331
557,1232,0,1,3127,13,1257,5,0,2.0,2,3,1401
558,998,303,1,5353,4,4604,2,7,1.61,1,1,2108
559,893,379,2,0,6,2851,7,5,1.61,1,1,1545
560,67,243,1,1272,14,1958,3,8,2.0,2,2,835
561,38,392,1,4944,4,215,0,3,1.61,2,0,47
562,518,408,2,6005,6,2561,9,4,2.0,0,1,1049
563,330,0,1,3557,13,3465,4,0,3.0,0,0,310
564,1134,121,2,1212,13,4889,6,6,3.0,1,1,2805
565,122,101,1,4428,7,5794,1,1,1.0,2,1,2097
566,616,48,2,4859,13,5921,7,5,1.61,1,1,1466
567,595,131,2,6878,2,1510,9,4,2.0,0,1,1279
568,303,404,2,557,4,4626,9,4,2.0,0,1,2588
569,922,334,1,3452,6,3165,7,5,1.61,1,1,1639
570,705,332,2,796,13,1160,2,7,1.61,1,1,593
571,1399,366,1,2365,8,1489,3,8,2.0,2,2,525
572,519,368,2,2616,13,3078,7,5,1.61,1,1,2041
573,272,250,1,153,5,1731,3,8,2.0,2,2,289
574,107,0,1,6730,7,91,4,0,3.0,0,0,6
575,780,152,1,4007,13,2277,3,8,2.0,2,2,1072
576,7,369,2,0,14,190,8,2,3.0,0,1,340
577,31,355,1,4800,14,1470,6,6,3.0,1,1,960
578,583,303,1,3479,6,5516,1,1,1.0,2,1,2895
579,1516,79,1,1997,9,2100,9,4,2.0,0,1,1266
580,1069,39,2,1337,10,1924,9,4,2.0,0,1,907
581,595,131,2,6889,2,1466,2,7,1.61,1,1,269
582,247,319,1,615,5,4912,3,8,2.0,2,2,2021
583,568,367,1,6644,6,4000,7,5,1.61,1,1,336
584,338,281,1,6233,13,4256,8,2,3.0,0,1,2574
585,738,391,1,6791,13,1895,6,6,3.0,1,1,1502
586,1232,287,1,3158,13,1225,7,5,1.61,1,1,617
587,1368,292,1,5619,11,4564,1,1,1.0,2,1,1775
588,720,0,1,5472,6,2065,5,0,2.0,2,3,2287
589,1505,390,0,3580,8,4465,8,2,3.0,0,1,1644
590,1319,279,1,3571,9,3272,7,5,1.61,1,1,1446
591,401,273,2,3531,3,3267,2,7,1.61,1,1,2501
592,1337,372,1,4507,9,2250,6,6,3.0,1,1,2146
593,849,115,2,6602,0,216,1,1,1.0,2,1,548
594,1358,51,1,5216,9,3756,8,2,3.0,0,1,2112
595,825,388,1,2522,6,2103,7,5,1.61,1,1,1716
596,970,205,1,0,5,2555,3,8,2.0,2,2,459
597,1463,389,1,2239,9,4899,2,7,1.61,1,1,3196
598,609,0,1,3699,13,2356,5,0,2.0,2,3,1182
599,108,11,1,3048,14,4454,8,2,3.0,0,1,3137
600,571,168,3,0,0,1045,8,2,3.0,0,1,1692
601,1064,410,1,6598,13,4619,8,2,3.0,0,1,1280
602,670,410,1,0,10,2272,3,8,2.0,2,2,915
603,1257,393,1,5999,5,2200,9,4,2.0,0,1,1350
604,1320,375,1,7488,9,4003,8,2,3.0,0,1,2066
605,810,340,2,2227,0,1676,6,6,3.0,1,1,461
606,1107,396,1,5334,3,4135,7,5,1.61,1,1,2100
607,865,111,1,2886,13,1434,6,6,3.0,1,1,1348
608,1305,219,1,416,9,2980,2,7,1.61,1,1,1997
609,549,135,1,2790,3,1217,8,2,3.0,0,1,1274
610,243,0,0,7078,15,1346,5,0,2.0,2,3,2582
611,593,370,1,2436,13,1435,7,5,1.61,1,1,512
612,1460,347,1,906,8,4700,1,1,1.0,2,1,1532
613,1154,320,2,0,13,732,1,1,1.0,2,1,164
614,258,167,1,6666,15,4824,7,5,1.61,1,1,897
615,458,350,4,6176,6,300,6,6,3.0,1,1,831
616,1143,281,2,6508,13,3546,2,7,1.61,1,1,1084
617,95,295,1,3241,7,807,1,1,1.0,2,1,456
618,262,361,2,4364,4,1118,1,1,1.0,2,1,820
619,702,378,2,696,6,468,7,5,1.61,1,1,506
620,741,216,2,6940,3,192,9,4,2.0,0,1,784
621,749,407,0,5359,0,2433,9,4,2.0,0,1,1125
622,1461,405,1,2689,9,2708,3,8,2.0,2,2,2464
623,1214,221,1,0,0,1509,3,8,2.0,2,2,603
624,978,379,1,2273,4,5573,7,5,1.61,1,1,3002
625,205,170,1,7215,6,5432,6,6,3.0,1,1,1367
626,942,391,2,4420,6,4449,3,8,2.0,2,2,1370
627,552,323,2,2843,6,2579,9,4,2.0,0,1,2667
628,1123,0,1,4360,13,3972,5,0,2.0,2,3,2928
629,617,203,2,5788,2,1840,6,6,3.0,1,1,1332
630,83,0,1,6215,14,775,5,0,2.0,2,3,1088
631,591,372,1,6819,6,2178,7,5,1.61,1,1,1784
632,977,232,1,7717,3,3149,3,8,2.0,2,2,1707
633,320,0,2,0,5,3028,4,0,3.0,0,0,416
634,355,386,1,3575,13,2375,1,1,1.0,2,1,1805
635,942,0,2,4384,6,4490,5,0,2.0,2,3,3030
636,1216,271,2,577,3,1813,0,3,1.61,2,0,72
637,621,295,2,3686,6,5120,8,2,3.0,0,1,2908
638,914,284,2,1032,13,3486,1,1,1.0,2,1,1830
639,1235,313,2,7158,4,5386,8,2,3.0,0,1,3187
640,266,0,1,6448,13,4274,5,0,2.0,2,3,3398
641,1208,322,1,5263,10,5057,3,8,2.0,2,2,3332
642,601,361,1,2793,13,2928,2,7,1.61,1,1,2305
643,60,339,1,2929,4,571,3,8,2.0,2,2,1067
644,1330,403,1,4871,9,1547,3,8,2.0,2,2,1409
645,917,334,2,7687,3,4896,7,5,1.61,1,1,2899
646,1472,374,1,6403,9,5651,2,7,1.61,1,1,2558
647,37,41,1,7610,14,3112,9,4,2.0,0,1,1874
648,389,409,2,5376,5,4233,6,6,3.0,1,1,2211
649,903,18,2,1774,13,1926,1,1,1.0,2,1,2329
650,835,401,2,1688,6,406,2,7,1.61,1,1,934
651,1171,315,1,0,6,417,0,3,1.61,2,0,225
652,301,369,2,111,3,1847,7,5,1.61,1,1,1254
653,40,385,1,2142,4,3371,3,8,2.0,2,2,1562
654,450,325,1,4971,6,1583,8,2,3.0,0,1,775
655,1360,399,1,494,9,1854,8,2,3.0,0,1,1044
656,231,253,2,4889,6,4411,3,8,2.0,2,2,822
657,279,330,1,5197,4,5324,3,8,2.0,2,2,2721
658,1379,390,1,7489,9,4643,1,1,1.0,2,1,997
659,1084,291,2,1869,13,5091,9,4,2.0,0,1,3194
660,336,408,1,3405,6,132,6,6,3.0,1,1,83
661,170,0,1,551,15,3959,5,0,2.0,2,3,3414
662,511,307,1,6306,6,4554,2,7,1.61,1,1,2206
663,416,271,2,3632,3,1210,1,1,1.0,2,1,2476
664,295,319,1,822,5,5650,3,8,2.0,2,2,1249
665,1309,187,1,7688,9,71,1,1,1.0,2,1,428
666,882,335,2,4318,6,1049,1,1,1.0,2,1,566
667,975,6,1,5690,1,2431,1,1,1.0,2,1,1119
668,580,401,2,6122,3,1925,9,4,2.0,0,1,1075
669,726,0,2,2863,10,314,5,0,2.0,2,3,952
670,106,236,1,4748,7,5674,3,8,2.0,2,2,2454
671,709,75,2,7653,10,1587,3,8,2.0,2,2,1258
672,202,222,1,3120,4,1387,9,4,2.0,0,1,1104
673,178,398,1,3680,6,670,2,7,1.61,1,1,1217
674,1276,397,1,2825,9,1400,3,8,2.0,2,2,1050
675,1386,172,1,2414,8,3988,8,2,3.0,0,1,2605
676,833,53,2,6166,5,4953,3,8,2.0,2,2,1233
677,1453,311,0,0,8,3249,1,1,1.0,2,1,2418
678,383,149,2,4095,6,2811,3,8,2.0,2,2,2104
679,1008,46,2,4920,4,2254,2,7,1.61,1,1,1065
680,404,356,2,7764,6,4098,0,3,1.61,2,0,163
681,316,194,1,4064,13,1732,6,6,3.0,1,1,725
682,917,334,2,7692,3,4926,2,7,1.61,1,1,2276
683,550,303,1,5925,10,1681,9,4,2.0,0,1,1227
684,511,307,1,6296,6,4470,9,4,2.0,0,1,3043
685,875,0,1,2285,13,4224,5,0,2.0,2,3,3236
686,538,325,2,1246,10,5167,9,4,2.0,0,1,2837
687,992,257,1,0,6,2548,0,3,1.61,2,0,95
688,398,407,2,3354,6,4364,6,6,3.0,1,1,2767
689,342,202,1,2410,4,2472,7,5,1.61,1,1,2417
690,1012,370,1,3073,6,4359,1,1,1.0,2,1,1345
691,1341,365,1,2264,9,2693,7,5,1.61,1,1,690
692,1143,0,2,6474,13,3512,5,0,2.0,2,3,2997
693,839,375,2,4248,0,1348,7,5,1.61,1,1,1377
694,256,0,2,4568,6,4744,5,0,2.0,2,3,3418
695,1518,0,1,2110,9,2323,5,0,2.0,2,3,1880
696,1452,323,1,89,9,4388,1,1,1.0,2,1,2067
697,1501,23,1,5717,8,1797,9,4,2.0,0,1,2151
698,1550,0,1,7469,9,5697,4,0,3.0,0,0,692
699,1047,327,2,5371,3,4797,6,6,3.0,1,1,554
700,70,0,1,515,14,527,5,0,2.0,2,3,1097
701,1349,400,1,1467,9,408,6,6,3.0,1,1,984
702,1464,377,1,860,8,5365,2,7,1.61,1,1,2213
703,1492,343,1,4066,9,4215,6,6,3.0,1,1,2314
704,365,176,1,1620,3,3286,9,4,2.0,0,1,2034
705,626,335,1,419,3,1980,8,2,3.0,0,1,2141
706,1163,374,2,5147,13,1714,0,3,1.61,2,0,65
707,1509,295,1,1852,8,3300,8,2,3.0,0,1,1264
708,1149,340,2,3477,10,4917,1,1,1.0,2,1,2264
709,162,292,1,3294,0,1766,8,2,3.0,0,1,1321
710,1510,309,1,4469,9,4638,8,2,3.0,0,1,373
711,1309,187,1,7693,9,93,7,5,1.61,1,1,395
712,84,335,1,7439,4,686,0,3,1.61,2,0,221
713,443,298,1,1977,12,3530,9,4,2.0,0,1,1073
714,841,408,1,2971,4,4007,8,2,3.0,0,1,1301
715,155,0,1,6402,4,3104,4,0,3.0,0,0,547
716,405,375,2,7200,12,3185,3,8,2.0,2,2,2544
717,1459,365,1,424,11,1910,3,8,2.0,2,2,1442
718,664,395,1,1497,6,3739,8,2,3.0,0,1,1797
719,1413,352,1,340,8,529,2,7,1.61,1,1,121
720,487,340,1,1525,5,1074,3,8,2.0,2,2,521
721,147,0,2,3144,4,3090,5,0,2.0,2,3,2434
722,1237,401,2,0,5,2692,8,2,3.0,0,1,1424
723,727,0,2,5014,5,3880,5,0,2.0,2,3,1927
724,974,295,2,3198,13,153,2,7,1.61,1,1,1044
725,741,0,2,6932,3,257,5,0,2.0,2,3,810
726,1018,0,1,4106,4,3835,5,0,2.0,2,3,2218
727,891,219,4,5325,5,720,9,4,2.0,0,1,677
728,1107,396,1,5330,3,4152,8,2,3.0,0,1,657
729,756,388,1,5567,13,5685,8,2,3.0,0,1,3038
730,508,321,2,4762,4,479,7,5,1.61,1,1,789
731,812,361,2,760,10,382,1,1,1.0,2,1,902
732,106,236,1,4738,7,5666,9,4,2.0,0,1,2856
733,975,6,1,5701,1,2414,7,5,1.61,1,1,1439
734,1364,12,1,136,9,2536,6,6,3.0,1,1,1980
735,1173,357,1,1399,13,3957,2,7,1.61,1,1,1404
736,1542,156,1,1962,9,3929,6,6,3.0,1,1,1959
737,152,405,1,0,13,2463,9,4,2.0,0,1,1216
738,714,378,1,1839,13,3715,2,7,1.61,1,1,2783
739,341,0,1,3074,3,3665,5,0,2.0,2,3,2830
740,381,404,2,1183,4,5567,2,7,1.61,1,1,1724
741,1168,268,2,0,4,5918,2,7,1.61,1,1,2918
742,870,0,1,7034,10,949,4,0,3.0,0,0,254
743,234,384,1,584,13,4790,8,2,3.0,0,1,2269
744,1461,405,1,2681,9,2702,9,4,2.0,0,1,2137
745,700,369,2,128,10,957,9,4,2.0,0,1,837
746,134,318,1,1680,7,4097,0,3,1.61,2,0,509
747,147,386,2,0,4,2993,6,6,3.0,1,1,1600
748,145,349,2,3743,3,770,6,6,3.0,1,1,867
749,218,396,2,1634,3,3497,8,2,3.0,0,1,1408
750,965,334,1,658,1,5248,2,7,1.61,1,1,1462
751,397,329,2,7474,6,3834,6,6,3.0,1,1,2408
752,1062,0,2,429,6,1955,5,0,2.0,2,3,1173
753,1187,407,4,1887,4,4892,8,2,3.0,0,1,3436
754,29,80,1,1659,14,1347,6,6,3.0,1,1,1037
755,350,59,2,5848,4,296,8,2,3.0,0,1,621
756,605,378,1,312,5,1559,7,5,1.61,1,1,920
757,310,390,1,7094,3,3764,8,2,3.0,0,1,2107
758,238,0,1,3099,4,5457,5,0,2.0,2,3,2873
759,662,376,1,1675,10,2905,0,3,1.61,2,0,399
760,266,378,1,6459,13,4258,1,1,1.0,2,1,3044
761,1062,362,2,432,6,2008,1,1,1.0,2,1,314
762,567,292,1,1591,10,2720,3,8,2.0,2,2,1071
763,1470,178,1,3782,8,650,7,5,1.61,1,1,579
764,1169,377,2,4977,10,2152,8,2,3.0,0,1,964
765,1002,319,2,4020,6,3659,9,4,2.0,0,1,3053
766,1219,286,3,2555,5,852,1,1,1.0,2,1,365
767,980,394,2,4006,5,1174,9,4,2.0,0,1,1847
768,1021,289,1,1985,6,2118,7,5,1.61,1,1,1343
769,1380,355,1,622,11,2986,1,1,1.0,2,1,2180
770,1067,0,1,4289,3,3312,5,0,2.0,2,3,1756
771,242,0,2,4761,13,2438,5,0,2.0,2,3,1363
772,9,380,1,2568,14,4462,2,7,1.61,1,1,2302
773,109,138,1,3490,4,1175,1,1,1.0,2,1,2029
774,407,0,1,518,0,1156,5,0,2.0,2,3,1123
775,693,0,1,1521,5,610,5,0,2.0,2,3,567
776,6,320,1,4602,14,1962,6,6,3.0,1,1,767
777,557,31,2,2038,3,4323,6,6,3.0,1,1,2755
778,648,350,1,1481,5,3105,7,5,1.61,1,1,1419
779,1171,315,1,6622,6,425,7,5,1.61,1,1,558
780,1423,394,1,6249,9,23,3,8,2.0,2,2,419
781,696,334,2,0,13,684,7,5,1.61,1,1,1191
782,562,331,1,2599,13,5422,1,1,1.0,2,1,2095
783,894,0,2,6656,13,1317,5,0,2.0,2,3,2372
784,721,329,2,2566,13,1371,7,5,1.61,1,1,1408
785,360,340,2,4378,6,1410,8,2,3.0,0,1,842
786,467,320,1,2466,13,2273,7,5,1.61,1,1,1537
787,870,197,1,6925,10,898,0,3,1.61,2,0,105
788,38,392,1,3151,4,170,6,6,3.0,1,1,351
789,318,252,3,6590,3,1533,1,1,1.0,2,1,1425
790,1550,397,1,5764,9,5632,1,1,1.0,2,1,2054
791,1107,396,1,0,3,4135,9,4,2.0,0,1,1778
792,838,360,1,0,1,3970,2,7,1.61,1,1,2072
793,1357,0,1,2288,8,1263,5,0,2.0,2,3,1603
794,1194,377,2,669,1,442,7,5,1.61,1,1,476
795,1216,0,2,158,3,1841,5,0,2.0,2,3,2226
796,1131,392,1,5861,6,5305,8,2,3.0,0,1,3040
797,419,70,1,6058,6,629,3,8,2.0,2,2,731
798,792,100,1,1328,1,1767,6,6,3.0,1,1,1980
799,1184,366,2,7392,13,2979,2,7,1.61,1,1,1940
800,1415,371,1,3591,8,2611,1,1,1.0,2,1,953
801,181,299,2,0,0,3598,7,5,1.61,1,1,1101
802,1297,266,1,0,9,673,7,5,1.61,1,1,322
803,715,0,1,5074,0,4185,5,0,2.0,2,3,2301
804,442,362,2,1365,6,1583,1,1,1.0,2,1,2222
805,660,0,0,5221,0,2203,5,0,2.0,2,3,2369
806,1358,51,1,5233,9,3856,3,8,2.0,2,2,1598
807,196,364,1,3953,6,2653,9,4,2.0,0,1,1478
808,151,331,2,7233,13,4165,7,5,1.61,1,1,798
809,594,0,2,1352,0,3885,5,0,2.0,2,3,3434
810,733,16,2,4158,10,2631,6,6,3.0,1,1,2087
811,865,0,1,2853,13,1560,5,0,2.0,2,3,2103
812,699,201,1,4144,2,3717,1,1,1.0,2,1,2493
813,24,293,1,7495,14,5411,6,6,3.0,1,1,3063
814,1320,375,1,7487,9,4017,6,6,3.0,1,1,1649
815,107,233,1,4727,7,88,6,6,3.0,1,1,662
816,865,111,1,2880,13,1471,1,1,1.0,2,1,1025
817,786,0,2,7246,10,1201,5,0,2.0,2,3,1479
818,1448,375,1,960,11,1137,1,1,1.0,2,1,312
819,1053,369,1,3126,13,4377,8,2,3.0,0,1,2625
820,139,390,1,5641,7,2754,9,4,2.0,0,1,2280
821,667,102,2,4913,1,2970,6,6,3.0,1,1,2356
822,902,324,2,7325,6,5400,9,4,2.0,0,1,2680
823,1350,352,1,2161,9,2129,3,8,2.0,2,2,1472
824,455,0,2,5120,5,1111,5,0,2.0,2,3,1159
825,385,142,1,5743,13,2211,6,6,3.0,1,1,1072
826,160,334,1,2395,13,4311,3,8,2.0,2,2,3048
827,495,0,2,6259,5,3030,4,0,3.0,0,0,123
828,339,141,2,4813,15,779,0,3,1.61,2,0,28
829,93,315,1,6375,14,4375,1,1,1.0,2,1,3102
830,1366,0,1,2525,8,257,5,0,2.0,2,3,1144
831,156,285,1,667,4,5597,7,5,1.61,1,1,3241
832,300,0,1,1047,0,2353,5,0,2.0,2,3,1733
833,25,0,1,4374,14,4189,4,0,3.0,0,0,169
834,180,333,1,6490,13,4669,1,1,1.0,2,1,3121
835,1435,396,1,495,9,730,7,5,1.61,1,1,1266
836,610,395,2,7007,0,434,0,3,1.61,2,0,121
837,1394,0,1,3280,11,2164,5,0,2.0,2,3,3022
838,892,328,4,0,6,4124,9,4,2.0,0,1,2211
839,1026,368,2,4137,0,1660,6,6,3.0,1,1,2092
840,798,49,2,0,6,1324,6,6,3.0,1,1,1177
841,575,0,1,3135,10,1394,4,0,3.0,0,0,165
842,54,70,1,5020,4,792,9,4,2.0,0,1,1216
843,1468,292,1,1323,8,2305,3,8,2.0,2,2,2119
844,1017,0,2,0,3,3359,5,0,2.0,2,3,3324
845,933,166,1,956,13,5567,3,8,2.0,2,2,867
846,924,368,2,4196,13,738,8,2,3.0,0,1,829
847,614,0,1,7784,6,1282,4,0,3.0,0,0,52
848,907,273,1,5183,3,1130,2,7,1.61,1,1,1005
849,942,0,2,6420,6,4439,4,0,3.0,0,0,532
850,1536,85,1,38,9,3668,1,1,1.0,2,1,1665
851,1138,378,0,7202,4,4298,0,3,1.61,2,0,515
852,654,366,1,4830,3,4847,1,1,1.0,2,1,1994
853,529,0,2,3454,5,2042,5,0,2.0,2,3,2206
854,977,0,3,7879,3,3060,4,0,3.0,0,0,549
855,32,316,1,6913,4,1624,8,2,3.0,0,1,852
856,890,296,2,361,10,4747,6,6,3.0,1,1,1796
857,1002,0,2,3989,6,3591,5,0,2.0,2,3,2221
858,129,0,1,47,7,3304,4,0,3.0,0,0,439
859,922,334,1,3450,6,3218,9,4,2.0,0,1,1999
860,609,405,3,3739,13,2364,2,7,1.61,1,1,1337
861,1514,403,1,6284,9,862,0,3,1.61,2,0,101
862,768,336,2,5421,10,2411,8,2,3.0,0,1,1584
863,185,214,2,7466,4,2172,1,1,1.0,2,1,1377
864,645,163,1,7388,13,1566,7,5,1.61,1,1,819
865,543,322,1,6361,3,2373,2,7,1.61,1,1,1677
866,540,166,2,1104,12,4325,6,6,3.0,1,1,2890
867,532,0,1,4791,12,29,5,0,2.0,2,3,1081
868,1279,78,1,6533,9,5843,2,7,1.61,1,1,1803
869,508,321,2,4755,4,499,1,1,1.0,2,1,789
870,958,116,2,6241,4,1598,1,1,1.0,2,1,835
871,1545,369,1,4947,8,107,9,4,2.0,0,1,984
872,542,395,2,4232,0,3629,7,5,1.61,1,1,1964
873,1242,290,2,1156,1,1834,8,2,3.0,0,1,1267
874,884,400,2,1030,13,861,3,8,2.0,2,2,575
875,648,350,1,1474,5,3111,8,2,3.0,0,1,2065
876,779,0,2,842,6,888,5,0,2.0,2,3,1743
877,815,103,1,6174,6,1283,6,6,3.0,1,1,1518
878,905,369,1,6837,1,1395,9,4,2.0,0,1,915
879,127,352,1,6370,14,164,7,5,1.61,1,1,988
880,1104,327,2,4665,13,939,2,7,1.61,1,1,1002
881,1089,54,2,7264,10,3337,3,8,2.0,2,2,2395
882,1453,311,1,2406,8,3204,0,3,1.61,2,0,294
883,1000,410,1,4227,5,4567,0,3,1.61,2,0,373
884,28,0,1,4651,14,2196,5,0,2.0,2,3,2146
885,1145,13,2,5186,1,5159,1,1,1.0,2,1,2686
886,311,308,1,6564,4,360,9,4,2.0,0,1,430
887,1188,87,1,2028,4,4104,3,8,2.0,2,2,2292
888,1406,235,1,6574,9,3595,8,2,3.0,0,1,1955
889,864,42,2,1240,13,3390,6,6,3.0,1,1,1182
890,599,358,2,6650,6,2097,9,4,2.0,0,1,1280
891,1104,327,4,4660,13,946,3,8,2.0,2,2,906
892,1426,0,1,4789,8,2500,5,0,2.0,2,3,2238
893,834,332,2,7368,6,3033,1,1,1.0,2,1,667
894,525,263,2,5538,13,2616,2,7,1.61,1,1,2153
895,201,305,1,6989,4,5877,8,2,3.0,0,1,499
896,186,363,2,6820,5,4110,7,5,1.61,1,1,917
897,1221,0,2,6266,6,1232,5,0,2.0,2,3,1114
898,842,350,2,5854,10,2807,2,7,1.61,1,1,2201
899,1372,170,1,408,9,5009,8,2,3.0,0,1,1389
900,1224,0,1,0,0,3014,4,0,3.0,0,0,117
901,652,303,2,3384,0,256,3,8,2.0,2,2,425
902,1347,401,1,5276,11,60,3,8,2.0,2,2,547
